"listingCard__media-link href","listingCard__photo-index","listingCard__price","listingCard__date","listingCard__title","listingCard__spec-item","listingCard__spec-item 2","listingCard__spec-item 3","listingCard__spec-item 4","listingCard__spec-item 5","listingCard__location","wp-btn-label","he-lazy-image src","he-lazy-image src 2","listingCard__owner-firm"
"https://www.hepsiemlak.com/konya-selcuklu-cumhuriyet-kiralik/daire/132269-190","1 / 18","20.000","11/08/2026","Cumhuriyet Mah 3+1 Arakat Kiralık Daire","Kiralık Daire","3 + 1","100 m²","31 Yaşında","2. Kat","Konya / Selçuklu / Cumhuriyet Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-havzan-kiralik/daire/65040-132","1 / 54","50.000","19/08/2026","Sertuğ Emlak'tan Güzel Bahçe Sitesinde 4+1 Kiralık Bakımlı Daire","Kiralık Daire","4 + 1","210 m²","20 Yaşında","3. Kat","Konya / Meram / Havzan Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-karatay-akabe-kiralik/daire/133419-256","1 / 22","23.000","28/07/2026","Kiralık 3+1 Daire Adliye Civarı Şehir Hastahanesi Yakını","Kiralık Daire","3 + 1","150 m²","6 Yaşında","2. Kat","Konya / Karatay / Akabe Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-karatay-akabe-kiralik/daire/160733-71","1 / 27","30.000","29/07/2026","Adliye Hastane Yakını Geniş 3+1 Arakat Daire","Kiralık Daire","3 + 1","150 m²","5 Yaşında","5. Kat","Konya / Karatay / Akabe Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-kosova-kiralik/daire/95118-472","1 / 10","18.000","09/08/2026","Kosova Mah. Selçuklu Tıp Fak. Ve Hava Üssüne Yakın 1+0 Kiralık Daire","Kiralık Daire","Stüdyo","60 m²","8 Yaşında","3. Kat","Konya / Selçuklu / Kosova Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-konevi-kiralik/daire/64166-983","1 / 15","20.000","18/08/2026","Konevi Mahallesi Millet Caddesi - Feridiye Polis Merkezi Ve Tren Garı Yakını Eşyalı Kiralık Daire","Kiralık Daire","3 + 1","140 m²","40 Yaşında","5. Kat","Konya / Meram / Konevi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Cadde Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/97796-791","1 / 22","28.000","27/07/2026","Mesaj Cad. Çapanoğlu Sitesi 3+1 Bakımlı Kiralık Daire","Kiralık Daire","3 + 1","165 m²","21 Yaşında","3. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-kilincarslan-kiralik/daire/150590-1134","1 / 33","46.000","08/08/2026","Sefergyo Şefikcan / Kılıçarslanda 4+1 Lüks,Geniş Kiralık Daire!!","Kiralık Daire","4 + 1","210 m²","6 Yaşında","6. Kat","Konya / Selçuklu / Kılınçarslan Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Sefer Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-hanaybasi-kiralik/daire/168989-13","1 / 12","30.000","18/08/2026","Yuvamsoft'dan Hanaybaşı Mah. Bakımlı Kiralık 3+1 Daire","Kiralık Daire","3 + 1","140 m²","11 Yaşında","1. Kat","Konya / Selçuklu / Hanaybaşı Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-kozagac-kiralik/daire/57068-443","1 / 33","20.000","12/08/2026","Antalya Çevre Yolu Üzeri Meram Konutları 2+1 Siteiçi 10 Yaşında","Kiralık Daire","2 + 1","130 m²","6 Yaşında","Yüksek Giriş","Konya / Meram / Kozağaç Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-mehmet-akif-kiralik/daire/138293-576","1 / 20","40.000","15/08/2026","Selçuklu Mehmet Akif Mahallesinde Kiralık Dublex 5+2 Daire","Kiralık Daire","5 + 2","240 m²","6 Yaşında","2. Kat","Konya / Selçuklu / Mehmet Akif Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/102177-43","1 / 32","20.000","30/07/2026","Gürol Akkaya'dan Bosna Hersek Mesaj Cd. Üzeri Arakat 2+1 Kiralık","Kiralık Daire","2 + 1","110 m²","26 Yaşında","6. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/160813-114","1 / 31","18.000","10/08/2026","Selçuklu Fırat Caddesinde Kiralık Hesaplı 3+1 Daire","Kiralık Daire","3 + 1","140 m²","16 Yaşında","3. Kat","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/konya-karatay-istiklal-kiralik/daire/122312-475","1 / 18","32.500","17/08/2026","Felix'den Siteiçinde Eşyalı Kiralık Daire","Kiralık Daire","2 + 1","100 m²","Sıfır Bina","2. Kat","Konya / Karatay / İstiklal Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/9/5/6/2/8/2/3a36436c-9232-40dc-8727-cae3370a0824.jpg","","Felıx Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/57222-289","1 / 28","31.500","14/08/2026","Loft Prime'da 2+1 Sıfır Eşyasız Tripleks Site İçi Kiralık Daire","Kiralık Daire","2 + 1","135 m²","1 Yaşında","Yüksek Giriş","Konya / Selçuklu / Yazır Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ünlü İnşaat Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-fatih-kiralik/daire/128032-1605","1 / 25","24.000","18/08/2026","Selçuklu Fatih Işıklarda Ara Kat 3+1 Kiralık Daire","Kiralık Daire","3 + 1","145 m²","28 Yaşında","3. Kat","Konya / Selçuklu / Fatih Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-dumlupinar-kiralik/daire/81846-2376","1 / 23","20.000","29/07/2026","Dumlupınar Pazar Yanı Kiralık 2+1 Daire","Kiralık Daire","2 + 1","130 m²","30 Yaşında","2. Kat","Konya / Selçuklu / Dumlupınar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-alavardi-kiralik/daire/64166-979","1 / 14","20.000","17/08/2026","Meram Yaka Caddesi  Fatih Caddesi Kavşağı 2+1 Eşyalı Kiralık Daire","Kiralık Daire","2 + 1","110 m²","30 Yaşında","Çatı Katı","Konya / Meram / Alavardı Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Cadde Emlak"
"https://www.hepsiemlak.com/konya-meram-bahcesehir-kiralik/daire/0-47144736","1 / 10","21.500","18/08/2026","Sahibinden Kiralık 2+1","Kiralık Daire","2 + 1","100 m²","10 Yaşında","En Üst Kat","Konya / Meram / Bahçeşehir Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/150590-1133","1 / 27","29.000","17/08/2026","Sefergyo Üniversite Toki Geniş Tip Olanlardan 3+1 Kiralık Daire","Kiralık Daire","3 + 1","160 m²","21 Yaşında","1. Kat","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Sefer Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/152449-122","1 / 9","32.000","04/08/2026","Bosna Hersek Mahallesi Bakyapıda Kiralık 3+1 Full Eşyalı Kiralık","Kiralık Daire","3 + 1","120 m²","6 Yaşında","2. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","Hamdi Aslantaş Gayrimenkul Ve Danışmanlık"
"https://www.hepsiemlak.com/konya-meram-yenisehir-kiralik/daire/170337-4","1 / 9","87.500","13/08/2026","Meramın Prestijli Sitesi Parkmahalde Aileye 4+1 Kiralık Daire","Kiralık Daire","4 + 1","250 m²","6 Yaşında","1. Kat","Konya / Meram / Yenişehir Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/94059-228","1 / 21","35.000","19/08/2026","Kampüs Gayrimenkul'den__yazırda Bakımlı 3+1 Kiralık Lüx Daire!!!","Kiralık Daire","3 + 1","160 m²","10 Yaşında","3. Kat","Konya / Selçuklu / Yazır Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-pirebi-kiralik/daire/132742-148","1 / 16","16.000","19/08/2026","Pirebi Mahallesi Ara Kat Sobalı Daire","Kiralık Daire","3 + 1","135 m²","31 Yaşında","2. Kat","Konya / Meram / Pirebi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/164966-99","1 / 21","35.000","16/08/2026","Tema Dan Menekşe Konutları 3+1 Ekstra Yapılı","Kiralık Daire","3 + 1","150 m²","16 Yaşında","13. Kat","Konya / Selçuklu / Yazır Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-karatay-haciveyiszade-kiralik/daire/72388-461","1 / 37","23.000","19/08/2026","Karatay Fetih Mahallesi Arakat 3+1 Bireysel Kombili Oturuma Hazır Kiralık Daire","Kiralık Daire","3 + 1","140 m²","20 Yaşında","5. Kat","Konya / Karatay / Hacıveyiszade Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-parsana-kiralik/daire/170063-38","1 / 40","42.000","01/08/2026","Real Avm Yani Ara Kat Kiralık 4+1 Daire","Kiralık Daire","4 + 1","190 m²","11 Yaşında","2. Kat","Konya / Selçuklu / Parsana Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-sancak-kiralik/daire/57068-429","1 / 35","31.000","07/08/2026","Bölgenin En Lüksü Arakat Veysel Karani Cad.Kenarı 9 Tane Kiralık","Kiralık Daire","2 + 1","120 m²","Sıfır Bina","3. Kat","Konya / Selçuklu / Sancak Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-konevi-kiralik/daire/80133-381","1 / 9","26.000","17/08/2026","Nurka'dan Mahmuriye,Öğretmenevleri Kiralık Eşyalı Daire","Kiralık Daire","3 + 1","100 m²","26 Yaşında","Giriş Katı","Konya / Meram / Konevi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-meliksah-kiralik/daire/49677-2235","1 / 18","18.000","10/08/2026","Melikşah Mh.De Ozan'dan Kiralık Klasik Kombili Daire","Kiralık Daire","3 + 1","150 m²","28 Yaşında","En Üst Kat","Konya / Meram / Melikşah Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-nisantas-kiralik/daire/112382-170","1 / 22","30.000","16/08/2026","Selçuklu Nişantaş Mh Kiralık Daire 3+1 Arakat Güney Cephe Sahra Emlak Konyasahra Gayrimenkul Konya","Kiralık Daire","3 + 1","165 m²","23 Yaşında","Ara Kat","Konya / Selçuklu / Nişantaş Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/81030-506","1 / 22","20.000","13/08/2026","Kampüs Karşısı Bosna Da Eşyalı 3+1 Kiralık Daire","Kiralık Daire","3 + 1","130 m²","25 Yaşında","4. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-akademi-kiralik/daire/89673-1893","1 / 31","20.000","28/07/2026","Gökdeniz'den 1. Etap'ta Arak At 2+1 Kiralık Daire","Kiralık Daire","2 + 1","93 m²","4 Yaşında","2. Kat","Konya / Selçuklu / Akademi Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Gökdeniz Gayrimenkul"
"https://www.hepsiemlak.com/konya-meram-koycegiz-kiralik/daire/170782-8","1 / 7","26.500","16/08/2026","Meram Köyceğiz'de Kiralık 2+1 Eşyalı","Kiralık Daire","2 + 1","100 m²","6 Yaşında","1. Kat","Konya / Meram / Köyceğiz Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-sancak-kiralik/daire/150590-1101","1 / 35","41.000","04/08/2026","Sefergyo Sancak'da Sıfır Dubleks Ultra Lüks 4+1 Kiralık Daire!!!","Kiralık Daire","4 + 1","250 m²","Sıfır Bina","Yüksek Giriş","Konya / Selçuklu / Sancak Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Sefer Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/54575-17","1 / 20","21.000","19/08/2026","Gözde Emlak'tan Bosna Hersek Mahallesinde Kiralık 2+1 Boş Daire","Kiralık Daire","2 + 1","120 m²","16 Yaşında","3. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/konya-karatay-kalenderhane-kiralik/daire/160247-17","1 / 44","24.000","13/08/2026","Parla G.Menkul Enntepe Avm Yanı 3+1 Arakat Geniş Kiralık Daire","Kiralık Daire","3 + 1","160 m²","11 Yaşında","3. Kat","Konya / Karatay / Kalenderhane Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/konya-selcuklu-dumlupinar-kiralik/daire/164966-96","1 / 19","18.000","13/08/2026","Tema Dan Dumlupınar Mahallesinde Bahçe Katı Kiralık Daire","Kiralık Daire","2 + 1","115 m²","26 Yaşında","Zemin","Konya / Selçuklu / Dumlupınar Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/konya-selcuklu-ihsaniye-kiralik/daire/57068-427","1 / 32","21.000","29/07/2026","İhsaniye Mah. Arakat Asansörlü Oldukça Bakımlı 3+1 Daire","Kiralık Daire","3 + 1","160 m²","31 Yaşında","5. Kat","Konya / Selçuklu / İhsaniye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/57222-290","1 / 22","31.000","10/08/2026","Loft Style Sitesi 7/24 Güvenlik 2,5+1 Ara Kat Eşyalı Daire","Kiralık Daire","2 + 1","110 m²","6 Yaşında","3. Kat","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ünlü İnşaat Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/86980-1127","1 / 25","23.500","17/08/2026","Yazır Da Site İçi Real Yakını Arakat Geniş 3+1 Kiralık Daire","Kiralık Daire","3 + 1","169 m²","17 Yaşında","2. Kat","Konya / Selçuklu / Yazır Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-ihsaniye-kiralik/daire/5115-4180","1 / 32","14.000","15/08/2026","Turyap' Tan Yaka Alt Geçitinde  3+1 Salon Daire","Kiralık Daire","3 + 1","120 m²","30 Yaşında","3. Kat","Konya / Selçuklu / İhsaniye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/99983-1424","1 / 24","30.000","19/08/2026","Emrah Çiftci'den Selçuklu Yazır Mah.Kanyon Park Civarı Kiralık 2+1 Sıfır Lüks Daire","Kiralık Daire","2 + 1","140 m²","Sıfır Bina","Yüksek Giriş","Konya / Selçuklu / Yazır Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-nisantas-kiralik/daire/112382-142","1 / 20","26.000","26/07/2026","Konya Selçklu Kiralık Daire  3 Oda 1 Salon  Kapalı Garaj   Sahragayrımenkul.Com Sahraemlak Konya","Kiralık Daire","3 + 1","165 m²","20 Yaşında","Ara Kat","Konya / Selçuklu / Nişantaş Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/150590-1090","1 / 21","22.000","30/07/2026","Sefergyo Sağlık Parkta 2+1 Kiralık Daire Tramvay Yanı!","Kiralık Daire","2 + 1","95 m²","5 Yaşında","5. Kat","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Sefer Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/54575-16","1 / 21","20.000","18/08/2026","Gözde Emlak'tan Bosna Hersek Mahallesinde 3+1 Kiralık Boş Daire","Kiralık Daire","3 + 1","120 m²","16 Yaşında","4. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-alavardi-kiralik/daire/160247-8","1 / 40","24.000","11/08/2026","Parla G.Menkul Meram Yaka 3,5+1 Geniş Kiralık Daire","Kiralık Daire","3 + 1","155 m²","31 Yaşında","2. Kat","Konya / Meram / Alavardı Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-parsana-kiralik/daire/57068-252","1 / 40","19.000","12/08/2026","Kelebekler Vadisi Yanı Parsana Mah Kombili ,Yalıtımlı Bakımlı 3+1 Daire Doğramalar Pvc Yapıldı","Kiralık Daire","2 + 1","125 m²","24 Yaşında","En Üst Kat","Konya / Selçuklu / Parsana Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/89673-1890","1 / 27","32.000","30/07/2026","Gökdeniz'den Yazır'da Son Derece Geniş 3+1 Kiralık Daire","Kiralık Daire","3 + 1","191 m²","11 Yaşında","2. Kat","Konya / Selçuklu / Yazır Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Gökdeniz Gayrimenkul"
"https://www.hepsiemlak.com/konya-karatay-gaziosmanpasa-kiralik/daire/129170-215","1 / 11","25.000","19/08/2026","Şehit Hastanesi Ve Adliye Yakını Kiralık 2+1  Daire","Kiralık Daire","2 + 1","110 m²","6 Yaşında","Ara Kat","Konya / Karatay / Gaziosmanpaşa Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-askan-kiralik/daire/136899-196","1 / 16","30.000","08/08/2026","2+1 Eşyalı Studyo Dubleks -- Meram Yaka Çolak Hoca Cami Karşısı","Kiralık Daire","2 + 1","110 m²","6 Yaşında","2. Kat","Konya / Meram / Aşkan Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-koycegiz-kiralik/daire/169679-13","1 / 15","27.000","07/08/2026","Köyceğiz'de Eşyalı Kiralık 2+1 Daire","Kiralık Daire","2 + 1","95 m²","6 Yaşında","Zemin","Konya / Meram / Köyceğiz Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-bedir-kiralik/daire/0-46976890","1 / 18","25.000","20/07/2026","Sahibinden Merkezi Konumda Kiralık Daire","Kiralık Daire","3 + 1","140 m²","28 Yaşında","Ara Kat","Konya / Selçuklu / Bedir Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/59765-77","1 / 23","20.000","16/07/2026","Kentten Kiralık 2+1 Full Eşyalı İçi Yapılı Daire","Kiralık Daire","2 + 1","120 m²","16 Yaşında","Zemin","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-meram-yenisehir-kiralik/daire/93052-365","1 / 35","85.000","31/07/2026","Parkmahalde Kiralık 4+1 Arakat Daire","Kiralık Daire","4 + 1","200 m²","6 Yaşında","7. Kat","Konya / Meram / Yenişehir Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/145289-228","1 / 54","15.750","11/08/2026","Net Emlaktan Arakat 3+1 Bireysel Kombili Kiralık Daire","Kiralık Daire","3 + 1","130 m²","16 Yaşında","7. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Net Emlak Ofisi"
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/145819-58","1 / 32","35.000","13/08/2026","Vaye Gayrimenkul'den Yazır'da Kiralık Arakat 4+1 Daire","Kiralık Daire","4 + 1","180 m²","11 Yaşında","3. Kat","Konya / Selçuklu / Yazır Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","Vaye Gayrimenkul"
"https://www.hepsiemlak.com/konya-meram-meliksah-kiralik/daire/0-46819403","1 / 27","42.000","17/08/2026","Meram Yaka Melikşah Mahallesi, Cadde Üstü, 3.Kat 5+1 Kiralık","Kiralık Daire","5 + 1","240 m²","15 Yaşında","3. Kat","Konya / Meram / Melikşah Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/57222-295","1 / 17","24.000","28/07/2026","Loft Style Sitesi 7/24 Güvenlik 2+1 Zemin Kat Eşyalı Daire","Kiralık Daire","2 + 1","110 m²","5 Yaşında","Zemin","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ünlü İnşaat Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/150590-1087","1 / 18","24.000","31/07/2026","Sefergyo Sağlık Parkta 2+1 Kiralık Daire Tramvay Yanı!","Kiralık Daire","2 + 1","95 m²","5 Yaşında","4. Kat","Konya / Selçuklu / Beyhekim Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/9/5/0/5/1/a9090a68-e0d5-45de-b4c0-5981e3bfb747.jpg","","Sefer Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-mehmet-akif-kiralik/daire/54575-5","1 / 24","25.000","18/08/2026","Gözde Emlak'tan Mehmet Akif Mahallesinde Kiralık 3+1 Daire","Kiralık Daire","3 + 1","180 m²","21 Yaşında","5. Kat","Konya / Selçuklu / Mehmet Akif Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/57750-108","1 / 16","18.000","14/08/2026","Bosna Hersek Mh. Kayalar Camii Yanında Kiralık 3+1 Daire","Kiralık Daire","3 + 1","120 m²","16 Yaşında","3. Kat","Konya / Selçuklu / Bosna Hersek Mah.","WhatsApp","","",""
